home_team,away_team,home_score,away_score,status,date,netsport_id,matchday,season,match_id,result,home_rolling_points_last5,away_rolling_points_last5,home_rolling_points_last10,away_rolling_points_last10,home_gd_trend_last5,away_gd_trend_last5,travel_distance_km,home_squad_value,away_squad_value,squad_value_ratio
Marumo Gallants,Richards Bay,,,UPCOMING,2026-11-29,21920168,Matchday 11,2026-2027,21920168,,,,2.0,3.0,,,568.4884950647302,2930000.0,6880000.0,0.4258720930232558
Sekhukhune United,Siwelele,,,UPCOMING,2026-11-29,21920010,Matchday 11,2026-2027,21920010,,,0.0,7.0,2.0,,-3.0,666.410273920029,9700000.0,5250000.0,1.8476190476190477
Marumo Gallants,Chippa United,,,UPCOMING,2026-12-04,21920194,Matchday 12,2026-2027,21920194,,,,1.0,3.0,,,454.90581570858905,2930000.0,5180000.0,0.5656370656370656
Orlando Pirates,Stellenbosch,,,UPCOMING,2026-12-05,21920127,Matchday 12,2026-2027,21920127,,,,10.0,5.0,,,1220.6858842275062,22330000.0,6080000.0,3.6726973684210527
Mamelodi Sundowns,Polokwane City,,,UPCOMING,2026-12-05,21920032,Matchday 12,2026-2027,21920032,,3.0,,16.0,3.0,3.0,,239.07194874410342,40400000.0,4680000.0,8.632478632478632
Milford FC,Kaizer Chiefs,,,UPCOMING,2026-12-05,21920129,Matchday 12,2026-2027,21920129,,,,8.0,8.0,,,485.29540005333604,,16230000.0,
Sekhukhune United,AmaZulu,,,UPCOMING,2026-12-05,21920139,Matchday 12,2026-2027,21920139,,,,4.0,7.0,,,674.5546298160202,9700000.0,10880000.0,0.8915441176470589
Golden Arrows,Kruger United,,,UPCOMING,2026-12-05,21920040,Matchday 12,2026-2027,21920040,,,,5.0,1.0,,,501.2492909934793,6830000.0,2080000.0,3.2836538461538463
Siwelele,Durban City,,,UPCOMING,2026-12-06,21920229,Matchday 12,2026-2027,21920229,,,,1.0,6.0,,,456.58950795785546,5250000.0,6830000.0,0.7686676427525623
TS Galaxy,Richards Bay,,,UPCOMING,2026-12-06,21920073,Matchday 12,2026-2027,21920073,,,,5.0,3.0,,,381.57695986500306,3680000.0,6880000.0,0.5348837209302325
Stellenbosch,Milford FC,,,UPCOMING,2026-12-15,21920060,Matchday 13,2026-2027,21920060,,,,4.0,5.0,,,1224.5806099226177,6080000.0,,
Mamelodi Sundowns,Sekhukhune United,,,UPCOMING,2026-12-15,21920014,Matchday 13,2026-2027,21920014,,,,15.0,4.0,,,239.01816026096265,40400000.0,9700000.0,4.164948453608248
Chippa United,AmaZulu,,,UPCOMING,2026-12-15,21920169,Matchday 13,2026-2027,21920169,,,,2.0,6.0,,,461.27259629164047,5180000.0,10880000.0,0.47610294117647056
Kaizer Chiefs,TS Galaxy,,,UPCOMING,2026-12-15,21920119,Matchday 13,2026-2027,21920119,,,,5.0,5.0,,,307.1715110310044,16230000.0,3680000.0,4.4103260869565215
Kruger United,Siwelele,,,UPCOMING,2026-12-15,21920008,Matchday 13,2026-2027,21920008,,,,0.0,1.0,,,620.8932044419288,2080000.0,5250000.0,0.3961904761904762
Durban City,Marumo Gallants,,,UPCOMING,2026-12-15,21920049,Matchday 13,2026-2027,21920049,,,,5.0,1.0,,,456.58950795785546,6830000.0,2930000.0,2.3310580204778155
Richards Bay,Orlando Pirates,,,UPCOMING,2026-12-16,21920069,Matchday 13,2026-2027,21920069,,,,2.0,9.0,,,494.1785726193095,6880000.0,22330000.0,0.3081056874160322
Polokwane City,Golden Arrows,,,UPCOMING,2026-12-16,21920204,Matchday 13,2026-2027,21920204,,,,2.0,4.0,,,686.9358434887893,4680000.0,6830000.0,0.6852122986822841
Stellenbosch,Mamelodi Sundowns,,,UPCOMING,2026-12-18,21920189,Matchday 14,2026-2027,21920189,,,,1.0,12.0,,,1280.0575148753778,6080000.0,40400000.0,0.1504950495049505
Orlando Pirates,Polokwane City,,,UPCOMING,2026-12-19,21920157,Matchday 14,2026-2027,21920157,,,,6.0,2.0,,,300.07367905105605,22330000.0,4680000.0,4.771367521367521
AmaZulu,Kruger United,,,UPCOMING,2026-12-19,21920011,Matchday 14,2026-2027,21920011,,,,3.0,0.0,,,485.7237565219576,10880000.0,2080000.0,5.230769230769231
Marumo Gallants,Kaizer Chiefs,,,UPCOMING,2026-12-19,21920070,Matchday 14,2026-2027,21920070,,,,1.0,4.0,,,369.4351841819827,2930000.0,16230000.0,0.18052988293284042
Sekhukhune United,Golden Arrows,,,UPCOMING,2026-12-19,21920207,Matchday 14,2026-2027,21920207,,,,1.0,3.0,,,686.9395752773827,9700000.0,6830000.0,1.4202049780380674
TS Galaxy,Milford FC,,,UPCOMING,2026-12-20,21920150,Matchday 14,2026-2027,21920150,,,,4.0,2.0,,,478.89266976481616,3680000.0,,
Richards Bay,Siwelele,,,UPCOMING,2026-12-20,21920243,Matchday 14,2026-2027,21920243,,,,1.0,1.0,,,568.4884950647302,6880000.0,5250000.0,1.3104761904761906
Durban City,Chippa United,,,UPCOMING,2026-12-20,21920137,Matchday 14,2026-2027,21920137,,,,4.0,2.0,,,444.9043999405845,6830000.0,5180000.0,1.3185328185328185
Siwelele,Stellenbosch,,,UPCOMING,2027-01-08,21920057,Matchday 15,2026-2027,21920057,,,,0.0,1.0,,,875.4385978904638,5250000.0,6080000.0,0.8634868421052632
Polokwane City,Chippa United,,,UPCOMING,2027-01-09,21920038,Matchday 15,2026-2027,21920038,,,,1.0,1.0,,,1021.3306183362473,4680000.0,5180000.0,0.9034749034749034
AmaZulu,TS Galaxy,,,UPCOMING,2027-01-09,21920108,Matchday 15,2026-2027,21920108,,,,3.0,1.0,,,485.7237565219576,10880000.0,3680000.0,2.9565217391304346
Golden Arrows,Richards Bay,,,UPCOMING,2027-01-09,21920134,Matchday 15,2026-2027,21920134,,,,0.0,0.0,,,176.48139239943563,6830000.0,6880000.0,0.9927325581395349
Mamelodi Sundowns,Orlando Pirates,,,UPCOMING,2027-01-09,21920062,Matchday 15,2026-2027,21920062,,,,9.0,3.0,,,61.05551098911179,40400000.0,22330000.0,1.8092252575011196
Kruger United,Sekhukhune United,,,UPCOMING,2027-01-10,21920042,Matchday 15,2026-2027,21920042,,,,0.0,1.0,,,225.8571765261528,2080000.0,9700000.0,0.21443298969072164
Milford FC,Marumo Gallants,,,UPCOMING,2027-01-10,21920091,Matchday 15,2026-2027,21920091,,,,1.0,1.0,,,455.0419854260548,,2930000.0,
Kaizer Chiefs,Durban City,,,UPCOMING,2027-01-10,21920041,Matchday 15,2026-2027,21920041,,,,3.0,1.0,,,497.6487365037908,16230000.0,6830000.0,2.376281112737921
Richards Bay,Durban City,,,UPCOMING,2027-01-15,21920020,Matchday 16,2026-2027,21920020,,,,,,,,172.9234678429387,6880000.0,6830000.0,1.007320644216691
Milford FC,Mamelodi Sundowns,,,UPCOMING,2027-01-16,21920218,Matchday 16,2026-2027,21920218,,,,1.0,6.0,,,517.5819798652949,,40400000.0,
Orlando Pirates,AmaZulu,,,UPCOMING,2027-01-16,21920103,Matchday 16,2026-2027,21920103,,,,,,,,503.02317226140366,22330000.0,10880000.0,2.052389705882353
Sekhukhune United,Kaizer Chiefs,,,UPCOMING,2027-01-16,21920210,Matchday 16,2026-2027,21920210,,,,,,,,297.22531271282986,9700000.0,16230000.0,0.5976586568083796
Kruger United,Marumo Gallants,,,UPCOMING,2027-01-16,21920033,Matchday 16,2026-2027,21920033,,,,,,,,620.8932044419288,2080000.0,2930000.0,0.7098976109215017
Stellenbosch,Polokwane City,,,UPCOMING,2027-01-16,21920056,Matchday 16,2026-2027,21920056,,,,,,,,1515.760156328165,6080000.0,4680000.0,1.2991452991452992
TS Galaxy,Siwelele,,,UPCOMING,2027-01-17,21920078,Matchday 16,2026-2027,21920078,,,,,0.0,,,620.8932044419288,3680000.0,5250000.0,0.700952380952381
Chippa United,Golden Arrows,,,UPCOMING,2027-01-17,21920240,Matchday 16,2026-2027,21920240,,,,,,,,441.1636950664042,5180000.0,6830000.0,0.7584187408491947
AmaZulu,Stellenbosch,,,UPCOMING,2027-01-22,21920003,Matchday 17,2026-2027,21920003,,,,,,,,1234.5377123884953,10880000.0,6080000.0,1.7894736842105263
Orlando Pirates,Kruger United,,,UPCOMING,2027-01-22,21920152,Matchday 17,2026-2027,21920152,,,,,,,,312.8377902530316,22330000.0,2080000.0,10.735576923076923
Golden Arrows,Siwelele,,,UPCOMING,2027-01-23,21920075,Matchday 17,2026-2027,21920075,,,,,,,,459.8354704753759,6830000.0,5250000.0,1.3009523809523809
Mamelodi Sundowns,Richards Bay,,,UPCOMING,2027-01-23,21920068,Matchday 17,2026-2027,21920068,,,,3.0,,,,504.13032975002403,40400000.0,6880000.0,5.872093023255814
Kaizer Chiefs,Chippa United,,,UPCOMING,2027-01-23,21920016,Matchday 17,2026-2027,21920016,,,,,,,,753.05841286102,16230000.0,5180000.0,3.1332046332046333
TS Galaxy,Polokwane City,,,UPCOMING,2027-01-23,21920136,Matchday 17,2026-2027,21920136,,,,,,,,225.81389740526924,3680000.0,4680000.0,0.7863247863247863
Durban City,Milford FC,,,UPCOMING,2027-01-23,21920037,Matchday 17,2026-2027,21920037,,,,,,,,15.813148756079126,6830000.0,,
Marumo Gallants,Sekhukhune United,,,UPCOMING,2027-01-24,21920015,Matchday 17,2026-2027,21920015,,,,,,,,666.410273920029,2930000.0,9700000.0,0.3020618556701031
Milford FC,AmaZulu,,,UPCOMING,2027-02-05,21920198,Matchday 18,2026-2027,21920198,,,,,,,,15.68272617208639,,10880000.0,
Golden Arrows,Orlando Pirates,,,UPCOMING,2027-02-06,21920155,Matchday 18,2026-2027,21920155,,,,,,,,507.8973058318857,6830000.0,22330000.0,0.3058665472458576
Polokwane City,Marumo Gallants,,,UPCOMING,2027-02-06,21920104,Matchday 18,2026-2027,21920104,,,,,,,,666.4603285034987,4680000.0,2930000.0,1.5972696245733788
Siwelele,Sekhukhune United,,,UPCOMING,2027-02-06,21920018,Matchday 18,2026-2027,21920018,,,,,,,,666.410273920029,5250000.0,9700000.0,0.5412371134020618
Stellenbosch,Kruger United,,,UPCOMING,2027-02-06,21920035,Matchday 18,2026-2027,21920035,,,,,,,,1496.21522813951,6080000.0,2080000.0,2.923076923076923
Richards Bay,Chippa United,,,UPCOMING,2027-02-07,21920004,Matchday 18,2026-2027,21920004,,,,,,,,617.6414829288439,6880000.0,5180000.0,1.3281853281853282
Mamelodi Sundowns,Kaizer Chiefs,,,UPCOMING,2027-02-07,21920090,Matchday 18,2026-2027,21920090,,,,,,,,58.65727490670219,40400000.0,16230000.0,2.4892174984596425
Durban City,TS Galaxy,,,UPCOMING,2027-02-07,21920017,Matchday 18,2026-2027,21920017,,,,,,,,494.69623894305175,6830000.0,3680000.0,1.8559782608695652
Chippa United,TS Galaxy,,,UPCOMING,2027-02-12,21920239,Matchday 19,2026-2027,21920239,,,,,,,,888.662992481296,5180000.0,3680000.0,1.4076086956521738
Milford FC,Golden Arrows,,,UPCOMING,2027-02-13,21920055,Matchday 19,2026-2027,21920055,,,,,,,,22.41744602797916,,6830000.0,
Marumo Gallants,Durban City,,,UPCOMING,2027-02-13,21920005,Matchday 19,2026-2027,21920005,,,,,,,,456.58950795785546,2930000.0,6830000.0,0.4289897510980966
AmaZulu,Kaizer Chiefs,,,UPCOMING,2027-02-13,21920064,Matchday 19,2026-2027,21920064,,,,,,,,499.21680619064676,10880000.0,16230000.0,0.6703635243376463
Orlando Pirates,Siwelele,,,UPCOMING,2027-02-13,21920092,Matchday 19,2026-2027,21920092,,,,,,,,367.02395017310073,22330000.0,5250000.0,4.253333333333333
Stellenbosch,Richards Bay,,,UPCOMING,2027-02-13,21920162,Matchday 19,2026-2027,21920162,,,,,,,,1377.396602947712,6080000.0,6880000.0,0.8837209302325582
Kruger United,Polokwane City,,,UPCOMING,2027-02-14,21920144,Matchday 19,2026-2027,21920144,,,,,,,,225.81389740526924,2080000.0,4680000.0,0.4444444444444444
Sekhukhune United,Mamelodi Sundowns,,,UPCOMING,2027-02-14,21920226,Matchday 19,2026-2027,21920226,,,,,,,,239.01816026096265,9700000.0,40400000.0,0.2400990099009901
Mamelodi Sundowns,Stellenbosch,,,UPCOMING,2027-02-26,21920072,Matchday 20,2026-2027,21920072,,,,,,,,1280.0575148753778,40400000.0,6080000.0,6.644736842105263
Durban City,Orlando Pirates,,,UPCOMING,2027-02-26,21920058,Matchday 20,2026-2027,21920058,,,,,,,,501.29312065190766,6830000.0,22330000.0,0.3058665472458576
TS Galaxy,Marumo Gallants,,,UPCOMING,2027-02-27,21920013,Matchday 20,2026-2027,21920013,,,,,,,,620.8932044419288,3680000.0,2930000.0,1.2559726962457338
Kaizer Chiefs,Polokwane City,,,UPCOMING,2027-02-27,21920093,Matchday 20,2026-2027,21920093,,,,,,,,297.2773652263127,16230000.0,4680000.0,3.467948717948718
Siwelele,Milford FC,,,UPCOMING,2027-02-27,21920023,Matchday 20,2026-2027,21920023,,,,,,,,455.0419854260548,5250000.0,,
Sekhukhune United,Chippa United,,,UPCOMING,2027-02-27,21920059,Matchday 20,2026-2027,21920059,,,,,,,,1021.3060443774077,9700000.0,5180000.0,1.8725868725868726
Golden Arrows,AmaZulu,,,UPCOMING,2027-02-28,21920085,Matchday 20,2026-2027,21920085,,,,,,,,20.109034086532077,6830000.0,10880000.0,0.6277573529411765
Richards Bay,Kruger United,,,UPCOMING,2027-02-28,21920044,Matchday 20,2026-2027,21920044,,,,,,,,381.57695986500306,6880000.0,2080000.0,3.3076923076923075
Mamelodi Sundowns,Golden Arrows,,,UPCOMING,2027-03-05,21920026,Matchday 21,2026-2027,21920026,,,,,,,,537.6085491295763,40400000.0,6830000.0,5.915080527086384
Stellenbosch,Siwelele,,,UPCOMING,2027-03-06,21920107,Matchday 21,2026-2027,21920107,,,,,,,,875.4385978904638,6080000.0,5250000.0,1.158095238095238
Richards Bay,Marumo Gallants,,,UPCOMING,2027-03-06,21920082,Matchday 21,2026-2027,21920082,,,,,,,,568.4884950647302,6880000.0,2930000.0,2.348122866894198
Kruger United,Milford FC,,,UPCOMING,2027-03-06,21920096,Matchday 21,2026-2027,21920096,,,,,,,,478.89266976481616,2080000.0,,
AmaZulu,Durban City,,,UPCOMING,2027-03-06,21920048,Matchday 21,2026-2027,21920048,,,,,,,,17.3943183164239,10880000.0,6830000.0,1.5929721815519766
Orlando Pirates,Chippa United,,,UPCOMING,2027-03-06,21920160,Matchday 21,2026-2027,21920160,,,,,,,,753.3552243406666,22330000.0,5180000.0,4.3108108108108105
TS Galaxy,Kaizer Chiefs,,,UPCOMING,2027-03-07,21920028,Matchday 21,2026-2027,21920028,,,,,,,,307.1715110310044,3680000.0,16230000.0,0.22674060382008626
Polokwane City,Sekhukhune United,,,UPCOMING,2027-03-07,21920029,Matchday 21,2026-2027,21920029,,,,,,,,0.08283526967326009,4680000.0,9700000.0,0.4824742268041237
AmaZulu,Polokwane City,,,UPCOMING,2027-03-12,21920009,Matchday 22,2026-2027,21920009,,,,,,,,674.548969699843,10880000.0,4680000.0,2.324786324786325
Siwelele,Richards Bay,,,UPCOMING,2027-03-13,21920021,Matchday 22,2026-2027,21920021,,,,,,,,568.4884950647302,5250000.0,6880000.0,0.7630813953488372
Milford FC,TS Galaxy,,,UPCOMING,2027-03-13,21920111,Matchday 22,2026-2027,21920111,,,,,,,,478.89266976481616,,3680000.0,
Kruger United,Golden Arrows,,,UPCOMING,2027-03-13,21920094,Matchday 22,2026-2027,21920094,,,,,,,,501.2492909934793,2080000.0,6830000.0,0.30453879941434847
Sekhukhune United,Stellenbosch,,,UPCOMING,2027-03-13,21920089,Matchday 22,2026-2027,21920089,,,,,,,,1515.6973046794312,9700000.0,6080000.0,1.5953947368421053
Chippa United,Durban City,,,UPCOMING,2027-03-13,21920039,Matchday 22,2026-2027,21920039,,,,,,,,444.9043999405845,5180000.0,6830000.0,0.7584187408491947
Marumo Gallants,Mamelodi Sundowns,,,UPCOMING,2027-03-14,21920031,Matchday 22,2026-2027,21920031,,,,,,,,428.0130608722853,2930000.0,40400000.0,0.07252475247524752
Kaizer Chiefs,Orlando Pirates,,,UPCOMING,2027-03-14,21920027,Matchday 22,2026-2027,21920027,,,,,,,,5.978268699146683,16230000.0,22330000.0,0.7268248992386923
Chippa United,Marumo Gallants,,,UPCOMING,2027-03-16,21920077,Matchday 23,2026-2027,21920077,,,,,,,,454.90581570858905,5180000.0,2930000.0,1.7679180887372015
Durban City,Mamelodi Sundowns,,,UPCOMING,2027-03-16,21920087,Matchday 23,2026-2027,21920087,,,,,,,,530.8250357544052,6830000.0,40400000.0,0.16905940594059407
Golden Arrows,TS Galaxy,,,UPCOMING,2027-03-16,21920142,Matchday 23,2026-2027,21920142,,,,,,,,501.2492909934793,6830000.0,3680000.0,1.8559782608695652
Siwelele,AmaZulu,,,UPCOMING,2027-03-17,21920154,Matchday 23,2026-2027,21920154,,,,,,,,469.9550370235814,5250000.0,10880000.0,0.48253676470588236
Stellenbosch,Kaizer Chiefs,,,UPCOMING,2027-03-17,21920025,Matchday 23,2026-2027,21920025,,,,,,,,1224.541902196886,6080000.0,16230000.0,0.37461491065927294
Orlando Pirates,Richards Bay,,,UPCOMING,2027-03-17,21920232,Matchday 23,2026-2027,21920232,,,,,,,,494.1785726193095,22330000.0,6880000.0,3.245639534883721
Milford FC,Polokwane City,,,UPCOMING,2027-03-17,21920149,Matchday 23,2026-2027,21920149,,,,,,,,664.7706830398749,,4680000.0,
Sekhukhune United,Kruger United,,,UPCOMING,2027-03-17,21920006,Matchday 23,2026-2027,21920006,,,,,,,,225.8571765261528,9700000.0,2080000.0,4.663461538461538
Polokwane City,Siwelele,,,UPCOMING,2027-04-09,21920175,Matchday 24,2026-2027,21920175,,,,,,,,666.4603285034987,4680000.0,5250000.0,0.8914285714285715
Kaizer Chiefs,Milford FC,,,UPCOMING,2027-04-10,21920106,Matchday 24,2026-2027,21920106,,,,,,,,485.29540005333604,16230000.0,,
Marumo Gallants,Stellenbosch,,,UPCOMING,2027-04-10,21920179,Matchday 24,2026-2027,21920179,,,,,,,,875.4385978904638,2930000.0,6080000.0,0.4819078947368421
Durban City,Sekhukhune United,,,UPCOMING,2027-04-10,21920133,Matchday 24,2026-2027,21920133,,,,,,,,680.0544179606063,6830000.0,9700000.0,0.7041237113402062
Mamelodi Sundowns,Kruger United,,,UPCOMING,2027-04-10,21920209,Matchday 24,2026-2027,21920209,,,,,,,,273.38745252065416,40400000.0,2080000.0,19.423076923076923
AmaZulu,Chippa United,,,UPCOMING,2027-04-10,21920143,Matchday 24,2026-2027,21920143,,,,,,,,461.27259629164047,10880000.0,5180000.0,2.1003861003861
TS Galaxy,Orlando Pirates,,,UPCOMING,2027-04-11,21920242,Matchday 24,2026-2027,21920242,,,,,,,,312.8377902530316,3680000.0,22330000.0,0.16480071652485445
Richards Bay,Golden Arrows,,,UPCOMING,2027-04-11,21920066,Matchday 24,2026-2027,21920066,,,,,,,,176.48139239943563,6880000.0,6830000.0,1.007320644216691
Polokwane City,Durban City,,,UPCOMING,2027-04-16,21920131,Matchday 25,2026-2027,21920131,,,,,,,,680.0507766550901,4680000.0,6830000.0,0.6852122986822841
Sekhukhune United,Orlando Pirates,,,UPCOMING,2027-04-17,21920220,Matchday 25,2026-2027,21920220,,,,,,,,300.02049415232636,9700000.0,22330000.0,0.4343931930138827
Milford FC,Chippa United,,,UPCOMING,2027-04-17,21920132,Matchday 25,2026-2027,21920132,,,,,,,,457.7970507657679,,5180000.0,
Kaizer Chiefs,Marumo Gallants,,,UPCOMING,2027-04-17,21920206,Matchday 25,2026-2027,21920206,,,,,,,,369.4351841819827,16230000.0,2930000.0,5.539249146757679
Stellenbosch,Golden Arrows,,,UPCOMING,2027-04-17,21920221,Matchday 25,2026-2027,21920221,,,,,,,,1216.5174700019006,6080000.0,6830000.0,0.890190336749634
Siwelele,Mamelodi Sundowns,,,UPCOMING,2027-04-17,21920081,Matchday 25,2026-2027,21920081,,,,,,,,428.0130608722853,5250000.0,40400000.0,0.12995049504950495
Kruger United,TS Galaxy,,,UPCOMING,2027-04-18,21920184,Matchday 25,2026-2027,21920184,,,,,,,,0.0,2080000.0,3680000.0,0.5652173913043478
AmaZulu,Richards Bay,,,UPCOMING,2027-04-18,21920183,Matchday 25,2026-2027,21920183,,,,,,,,156.37380129368893,10880000.0,6880000.0,1.5813953488372092
Orlando Pirates,Mamelodi Sundowns,,,UPCOMING,2027-04-23,21920128,Matchday 26,2026-2027,21920128,,,,,,,,61.05551098911179,22330000.0,40400000.0,0.5527227722772278
Marumo Gallants,AmaZulu,,,UPCOMING,2027-04-24,21920147,Matchday 26,2026-2027,21920147,,,,,,,,469.9550370235814,2930000.0,10880000.0,0.2693014705882353
Siwelele,Kruger United,,,UPCOMING,2027-04-24,21920216,Matchday 26,2026-2027,21920216,,,,,,,,620.8932044419288,5250000.0,2080000.0,2.5240384615384617
Richards Bay,Milford FC,,,UPCOMING,2027-04-24,21920161,Matchday 26,2026-2027,21920161,,,,,,,,160.96094363985532,6880000.0,,
Chippa United,Polokwane City,,,UPCOMING,2027-04-24,21920045,Matchday 26,2026-2027,21920045,,,,,,,,1021.3306183362473,5180000.0,4680000.0,1.106837606837607
TS Galaxy,Stellenbosch,,,UPCOMING,2027-04-24,21920234,Matchday 26,2026-2027,21920234,,,,,,,,1496.21522813951,3680000.0,6080000.0,0.6052631578947368
Golden Arrows,Sekhukhune United,,,UPCOMING,2027-04-24,21920235,Matchday 26,2026-2027,21920235,,,,,,,,686.9395752773827,6830000.0,9700000.0,0.7041237113402062
Durban City,Kaizer Chiefs,,,UPCOMING,2027-04-25,21920140,Matchday 26,2026-2027,21920140,,,,,,,,497.6487365037908,6830000.0,16230000.0,0.4208256315465188
Kaizer Chiefs,Golden Arrows,,,UPCOMING,2027-04-27,21920197,Matchday 27,2026-2027,21920197,,,,,,,,504.272327791487,16230000.0,6830000.0,2.376281112737921
Stellenbosch,Orlando Pirates,,,UPCOMING,2027-04-27,21920233,Matchday 27,2026-2027,21920233,,,,,,,,1220.6858842275062,6080000.0,22330000.0,0.2722794446932378
Marumo Gallants,Milford FC,,,UPCOMING,2027-04-27,21920125,Matchday 27,2026-2027,21920125,,,,,,,,455.0419854260548,2930000.0,,
AmaZulu,Sekhukhune United,,,UPCOMING,2027-04-28,21920076,Matchday 27,2026-2027,21920076,,,,,,,,674.5546298160202,10880000.0,9700000.0,1.1216494845360825
Kruger United,Chippa United,,,UPCOMING,2027-04-28,21920211,Matchday 27,2026-2027,21920211,,,,,,,,888.662992481296,2080000.0,5180000.0,0.4015444015444015
Durban City,Siwelele,,,UPCOMING,2027-04-28,21920182,Matchday 27,2026-2027,21920182,,,,,,,,456.58950795785546,6830000.0,5250000.0,1.3009523809523809
Mamelodi Sundowns,TS Galaxy,,,UPCOMING,2027-04-28,21920236,Matchday 27,2026-2027,21920236,,,,,,,,273.38745252065416,40400000.0,3680000.0,10.978260869565217
Polokwane City,Richards Bay,,,UPCOMING,2027-04-28,21920051,Matchday 27,2026-2027,21920051,,,,,,,,594.599100630916,4680000.0,6880000.0,0.6802325581395349
Sekhukhune United,Richards Bay,,,UPCOMING,2027-05-08,21920205,Matchday 28,2026-2027,21920205,,,,,,,,594.6220991882807,9700000.0,6880000.0,1.4098837209302326
Milford FC,Orlando Pirates,,,UPCOMING,2027-05-08,21920227,Matchday 28,2026-2027,21920227,,,,,,,,489.0345394467553,,22330000.0,
Polokwane City,Mamelodi Sundowns,,,UPCOMING,2027-05-08,21920167,Matchday 28,2026-2027,21920167,,,,,,,,239.07194874410342,4680000.0,40400000.0,0.11584158415841585
Chippa United,Stellenbosch,,,UPCOMING,2027-05-08,21920158,Matchday 28,2026-2027,21920158,,,,,,,,843.8903781142693,5180000.0,6080000.0,0.8519736842105263
Kaizer Chiefs,Kruger United,,,UPCOMING,2027-05-08,21920124,Matchday 28,2026-2027,21920124,,,,,,,,307.1715110310044,16230000.0,2080000.0,7.802884615384615
TS Galaxy,AmaZulu,,,UPCOMING,2027-05-09,21920208,Matchday 28,2026-2027,21920208,,,,,,,,485.7237565219576,3680000.0,10880000.0,0.3382352941176471
Golden Arrows,Durban City,,,UPCOMING,2027-05-09,21920130,Matchday 28,2026-2027,21920130,,,,,,,,6.925397570849175,6830000.0,6830000.0,1.0
Siwelele,Marumo Gallants,,,UPCOMING,2027-05-09,21920181,Matchday 28,2026-2027,21920181,,,,,,,,0.0,5250000.0,2930000.0,1.7918088737201365
Sekhukhune United,Milford FC,,,UPCOMING,2027-05-15,21920213,Matchday 29,2026-2027,21920213,,,,,,,,664.7748264029013,9700000.0,,
Orlando Pirates,Marumo Gallants,,,UPCOMING,2027-05-15,21920121,Matchday 29,2026-2027,21920121,,,,,,,,367.02395017310073,22330000.0,2930000.0,7.621160409556314
Stellenbosch,Durban City,,,UPCOMING,2027-05-15,21920241,Matchday 29,2026-2027,21920241,,,,,,,,1217.2577336136833,6080000.0,6830000.0,0.890190336749634
Richards Bay,TS Galaxy,,,UPCOMING,2027-05-15,21920163,Matchday 29,2026-2027,21920163,,,,,,,,381.57695986500306,6880000.0,3680000.0,1.8695652173913044
Siwelele,Kaizer Chiefs,,,UPCOMING,2027-05-15,21920166,Matchday 29,2026-2027,21920166,,,,,,,,369.4351841819827,5250000.0,16230000.0,0.3234750462107209
Kruger United,AmaZulu,,,UPCOMING,2027-05-15,21920074,Matchday 29,2026-2027,21920074,,,,,,,,485.7237565219576,2080000.0,10880000.0,0.19117647058823528
Mamelodi Sundowns,Chippa United,,,UPCOMING,2027-05-15,21920172,Matchday 29,2026-2027,21920172,,,,,,,,807.1414964025447,40400000.0,5180000.0,7.7992277992278
Golden Arrows,Polokwane City,,,UPCOMING,2027-05-15,21920222,Matchday 29,2026-2027,21920222,,,,,,,,686.9358434887893,6830000.0,4680000.0,1.4594017094017093
Chippa United,Siwelele,,,UPCOMING,2027-05-22,21920231,Matchday 30,2026-2027,21920231,,,,,,,,454.90581570858905,5180000.0,5250000.0,0.9866666666666667
Kaizer Chiefs,Richards Bay,,,UPCOMING,2027-05-22,21920177,Matchday 30,2026-2027,21920177,,,,,,,,489.1277826434645,16230000.0,6880000.0,2.359011627906977
Marumo Gallants,Golden Arrows,,,UPCOMING,2027-05-22,21920238,Matchday 30,2026-2027,21920238,,,,,,,,459.8354704753759,2930000.0,6830000.0,0.4289897510980966
Durban City,Kruger United,,,UPCOMING,2027-05-22,21920105,Matchday 30,2026-2027,21920105,,,,,,,,494.69623894305175,6830000.0,2080000.0,3.2836538461538463
AmaZulu,Mamelodi Sundowns,,,UPCOMING,2027-05-22,21920187,Matchday 30,2026-2027,21920187,,,,,,,,530.738182466435,10880000.0,40400000.0,0.2693069306930693
TS Galaxy,Sekhukhune United,,,UPCOMING,2027-05-22,21920102,Matchday 30,2026-2027,21920102,,,,,,,,225.8571765261528,3680000.0,9700000.0,0.37938144329896906
Polokwane City,Orlando Pirates,,,UPCOMING,2027-05-22,21920219,Matchday 30,2026-2027,21920219,,,,,,,,300.07367905105605,4680000.0,22330000.0,0.2095835199283475
